ID_ORGANIGRAMME,DATE_FIN,DATE_DEBUT,DATE_VERROU,LABEL,DELETED,UTILISATEUR_VERROU,ID_PARENT_ENTITE,ID_PARENT_UNITE,ID_PARENT_INSTITUTION,CHARGE_MISSION_SGG,POSTE_BDC,SUPERVISEUR_SGG,CONSEILLER_PM,POSTE_WS,WS_URL,WS_LOGIN,WS_MDP,WS_CLE,MEMBRES,FUNCTION_READ
"50003807",null,"07-08-08T02:00:000",null,"Conseil gén. Envir. Dev durable (CGEDD)",0,null,null,"50000987",null,0,0,0,0,0,null,null,null,null,"GSTEIMETZ",null
"50003857",null,"09-05-12T02:00:000",null,"Direction (DGA-AGR)",0,null,null,"50001448",null,0,0,0,0,0,null,null,null,null,"IFABREGUE",null
"50003861",null,"09-05-12T02:00:000",null,"Sous-dir qualité alimentation (DGA-AGR)",0,null,null,"50003858",null,0,0,0,0,0,null,null,null,null,"MPBOLLIET",null
"50003867",null,"09-05-12T02:00:000",null,"Sous-dir entreprises agricoles (AGR)",0,null,null,"50003863",null,0,0,0,0,0,null,null,null,null,"ADONDA",null
"50003868",null,"09-05-12T02:00:000",null,"Sous-dir forêt et bois (AGR)",0,null,null,"50003864",null,0,0,0,0,0,null,null,null,null,"CGABRIEL;VREGNIER",null
"50003869",null,"09-05-12T02:00:000",null,"Sous-dir dvt rural et cheval (AGR)",0,null,null,"50003864",null,0,0,0,0,0,null,null,null,null,"JQUEQUET",null
"50003870",null,"07-04-04T02:00:000",null,"Ssdir MEC - C. interm. gest IPEF (AGR)",0,null,null,"50001748",null,0,0,0,0,0,null,null,null,null,"CARDIOT;CTRAORE;GGIBEAUD",null
"50003871",null,"07-04-04T02:00:000",null,"Ssdir MEC-B.gest. A contr (AGR)",0,null,null,"50001748",null,0,0,0,0,0,null,null,null,null,"ABERNIER;AMROQUES;CVALIBUS",null
"50003872",null,"07-04-04T02:00:000",null,"Ssd. MEC-B. gest, ens, fil form-rech AGR",0,null,null,"50001748",null,0,0,0,0,0,null,null,null,null,"IRAMASSAMYPO;LBESCON",null
"50003907",null,"09-05-25T02:00:000",null,"Cabinet DLPAJ - Cellule légistique",0,null,null,"50001364",null,0,0,0,0,0,null,null,null,null,"CELL LEGIST",null
"50003908",null,"09-05-25T02:00:000",null,"Bureau des questions pénales",0,null,null,"50001365",null,0,0,0,0,0,null,null,null,null,"QUEST PENAL",null
"50003909",null,"06-06-20T02:00:000",null,"Sec. chargé de mission solidarité santé",0,null,null,"50000619",null,0,0,0,0,0,null,null,null,null,"AARNAULT;BBOUGHALEB;GLOUISSIDNEY",null
"50003932",null,"09-05-27T02:00:000",null,"DGGN",0,null,null,"50000872",null,0,0,0,0,0,null,null,null,null,"DGGN",null
"50003958",null,"09-06-12T02:00:000",null,"Agents DAFJS (Min. ETS)",0,null,null,"50003957",null,0,0,0,0,0,null,null,null,null,"CBAUDE;GSICART",null
"50004008",null,"10-11-24T01:00:000",null,"Agents DRH (SCS)",0,null,null,"50004007",null,0,0,0,0,0,null,null,null,null,"CAMBROISE;CBELGACEM;CDEBRIOULLE;EGILLARD;EMIGEVANT;IPILLAZ;JLLADRIX",null
"50004035",null,"09-07-23T02:00:000",null,"Agents BDC (IND)",0,null,null,"50003982",null,0,1,0,0,0,null,null,null,null,"CPAROLINI;FISAIA;JCHIFFRE;MDALLARD;PETCHEVERRY;SEC-BDC",null
"50004058",null,"09-07-24T02:00:000",null,"Agents DAJ (IND)",0,null,null,"50004057",null,0,0,0,0,0,null,null,null,null,"COM-PUBLIQUE;COORDINATION",null
"50001644",null,"07-03-29T02:00:000",null,"Bureau des aff juridiques (MCC)",0,null,null,"50001399",null,0,0,0,0,0,null,null,null,null,"CGUILLAUME;DTOUZELIN;NPALLER",null
"50001645",null,"07-03-29T02:00:000",null,"Bureau des enseignements (MCC)",0,null,null,"50001399",null,0,0,0,0,0,null,null,null,null,"JPOULAIN",null
"50001646",null,"10-02-17T01:00:000",null,"Bureau de l'accès aux archives (MCC)",0,null,null,"50001399",null,0,0,0,0,0,null,null,null,null,"SSTUDER",null
"50001647",null,"10-02-17T01:00:000",null,"Dépt des Ecoles sup d'art (MCC)",0,null,null,"50001401",null,0,0,0,0,0,null,null,null,null,"IPHALIPPON",null
"50001648",null,"10-02-17T01:00:000",null,"Bureau de l'inventaire (MCC)",0,null,null,"50001399",null,0,0,0,0,0,null,null,null,null,"JPMERCIER",null
"50001649",null,"07-03-29T02:00:000",null,"Bureau affaires juridiques (Culture)",0,null,null,"50001401",null,0,0,0,0,0,null,null,null,null,"JPTROUBÉ;SVAZ",null
"50001654",null,"07-03-29T02:00:000",null,"Bureau de la législation (Culture)",0,null,null,"50001650",null,0,0,0,0,0,null,null,null,null,"MCOMBES;RSELLIER;VDONZEAUD",null
"50001655",null,"07-03-29T02:00:000",null,"Bureau propriété intellectuelle",0,null,null,"50001650",null,0,0,0,0,0,null,null,null,null,"DPOUCHARD",null
"50001656",null,"07-03-29T02:00:000",null,"Bureau politique immobilière (Culture)",0,null,null,"50001651",null,0,0,0,0,0,null,null,null,null,"VPEREZ",null
"50001657",null,"07-03-29T02:00:000",null,"Bureau du dialogue social (Culture)",0,null,null,"50001652",null,0,0,0,0,0,null,null,null,null,"FPETIT",null
"50001658",null,"07-03-29T02:00:000",null,"Bureau filière administrative (Culture)",0,null,null,"50001652",null,0,0,0,0,0,null,null,null,null,"GNEVIASKI",null
"50001659",null,"07-03-29T02:00:000",null,"Bureau filière scientifique (Culture)",0,null,null,"50001652",null,0,0,0,0,0,null,null,null,null,"DHÉRONDELLE",null
"50001663",null,"07-03-27T02:00:000",null,"BDC Education - Resp. txt réglementaires",0,null,null,"50001263",null,0,0,0,0,0,null,null,null,null,"EGASCHAT;NKAABOUCHE",null
"50001664",null,"07-03-29T02:00:000",null,"Directeur général DGESCO",0,null,null,"50001264",null,0,0,0,0,0,null,null,null,null,"JLNEMBRINI;JMBLANQUER",null
"50001665",null,"07-03-29T02:00:000",null,"Adjoints directeur général DGESCO",0,null,null,"50001264",null,0,0,0,0,0,null,null,null,null,"PLSIMONI;XTURION",null
"50001666",null,"07-03-29T02:00:000",null,"Directeur général DGESIP",0,null,null,"50001265",null,0,0,0,0,0,null,null,null,null,"PHETZEL",null
"50001667",null,"07-03-29T02:00:000",null,"Adjoints directeur général DGESIP",0,null,null,"50001265",null,0,0,0,0,0,null,null,null,null,"ACOULON;EPIOZIN",null
"50001668",null,"07-03-30T02:00:000",null,"Directeur général DGRI",0,null,null,"50001266",null,0,0,0,0,0,null,null,null,null,"RSTEPHAN",null
"50001669",null,"07-03-30T02:00:000",null,"Adjoint au directeur général DGRI",0,null,null,"50001266",null,0,0,0,0,0,null,null,null,null,"CCOSTE",null
"50001671",null,"07-03-30T02:00:000",null,"Secrétaire général (Min. Educ)",0,null,null,"50001267",null,0,0,0,0,0,null,null,null,null,"PYDUWOYE",null
"50001672",null,"07-03-30T02:00:000",null,"Directrice générale DGRH (Min. Educ.)",0,null,null,"50001268",null,0,0,0,0,0,null,null,null,null,"JTHEOPHILE",null
"50001673",null,"07-03-30T02:00:000",null,"Adjoint directrice gal DGRH (Min. Educ.)",0,null,null,"50001268",null,0,0,0,0,0,null,null,null,null,"EBERNET;JPBONHOTAL",null
"50001674",null,"07-03-30T02:00:000",null,"Sous-directeur DGRH (Min. Educ.)",0,null,null,"50001268",null,0,0,0,0,0,null,null,null,null,"PSANTANA",null
"50001675",null,"07-03-30T02:00:000",null,"(poste vide) Directeur DE (Min. Educ.)",0,null,null,"50001269",null,0,0,0,0,0,null,null,null,null,null,null
"50001676",null,"07-03-30T02:00:000",null,"Adjointe au directeur DE (Min. Educ.)",0,null,null,"50001269",null,0,0,0,0,0,null,null,null,null,"FBROUILLONNE",null
"50001677",null,"07-03-30T02:00:000",null,"Directeur DAF (Min Educ.)",0,null,null,"50001270",null,0,0,0,0,0,null,null,null,null,"FGUIN",null
"50001678",null,"07-03-30T02:00:000",null,"Adjointe au directeur DAF (Min. Educ.)",0,null,null,"50001270",null,0,0,0,0,0,null,null,null,null,"CGAUDY",null
"50001679",null,"07-03-30T02:00:000",null,"Directrice DAJ (Min. Educ.)",0,null,null,"50001271",null,0,0,0,0,0,null,null,null,null,"ACOURREGES",null
"50001680",null,"07-03-30T02:00:000",null,"Adjointe à la directrice DAJ (Min. Educ)",0,null,null,"50001271",null,0,0,0,0,0,null,null,null,null,"IROUSSEL",null
"50001685",null,"07-03-30T02:00:000",null,"Chef du bureau IGEN/IGAENR (Min. Educ.)",0,null,null,"50001684",null,0,0,0,0,0,null,null,null,null,"RKRAUSS",null
"50001686",null,"07-03-30T02:00:000",null,"Chef du service SAAM (Min. Educ.)",0,null,null,"50001683",null,0,0,0,0,0,null,null,null,null,"EBECQUE",null
"50001687",null,"07-03-30T02:00:000",null,"Directeur DREIC (Min. Educ.)",0,null,null,"50001682",null,0,0,0,0,0,null,null,null,null,"SDUBOURG",null
"50001688",null,"07-03-30T02:00:000",null,"Directeur DEPP (Min. Educ.)",0,null,null,"50001681",null,0,0,0,0,0,null,null,null,null,"MQUERE",null
"50001689",null,"10-04-19T02:00:000",null,"Sous-direction GF 2",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SD-GF2",null
"50001690",null,"10-04-19T02:00:000",null,"DLF-Bureau A",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"DLF-A",null
"50001691",null,"06-05-12T02:00:000",null,"Poste vide Conseiller Médias PM",0,null,null,"50000610",null,0,0,0,0,0,null,null,null,null,"SECMEDIAS",null
"50001692",null,"07-02-21T01:00:000",null,"Chef BDC Santé et Sports",0,null,null,"50001043",null,0,0,0,0,0,null,null,null,null,"IJOSSE",null
"50001693",null,"07-02-21T01:00:000",null,"Adjointe au chef du BDC SAS",0,null,null,"50001043",null,0,0,0,0,0,null,null,null,null,null,null
"50001694",null,"07-04-04T02:00:000",null,"Poste MQPA",0,null,null,"50001742",null,0,0,0,0,0,null,null,null,null,"MQPA",null
"50001695",null,"07-04-16T02:00:000",null,"Administrateur S.O.L.O.N. (SAS)",0,null,"50000975",null,null,0,0,0,0,0,null,null,null,null,"CHIDEUX;GSICART;IJOSSE",null
"50001696",null,"07-04-17T02:00:000",null,"Agents DSAF",0,null,null,"50001559",null,0,0,0,0,0,null,null,null,null,"ABEDIKIAN;AGODEFRAINT;CDUBOIS;CLMOREAU;MLANDAIS",null
"50001697",null,"07-04-17T02:00:000",null,"Administrateur S.O.L.O.N. (MJS)",0,null,"50000971",null,null,0,0,0,0,0,null,null,null,null,"IJOSSE;JGOMIS",null
"50001707",null,"11-01-06T01:00:000",null,"Ports et du transport fluvial",0,null,null,"50001034",null,0,0,0,0,0,null,null,null,null,"EMARQUANT",null
"50001708",null,"11-01-06T01:00:000",null,"Transports routiers (DGITM-DST-TR)",0,null,null,"50001034",null,0,0,0,0,0,null,null,null,null,"HSIFFERLEN",null
"50001709",null,"07-03-30T02:00:000",null,"Séc transp ferr. & collectifs,régul ferr",0,null,null,"50001034",null,0,0,0,0,0,null,null,null,null,"FAUDRANT",null
"50001711",null,"11-01-06T01:00:000",null,"Mission transp intelligents (DGITM-MTI)",0,null,null,"50000998",null,0,0,0,0,0,null,null,null,null,"VTHOMMERET",null
"50001713",null,"11-01-06T01:00:000",null,"Bulletin Officiel Ecologie (SG-DAJ-MPIN)",0,null,null,"50000653",null,0,0,0,0,0,null,null,null,null,"BO_DGPA",null
"50001714",null,"11-01-06T01:00:000",null,"Pers. Adm, Tech, expl. Tr. Terrest.",0,null,null,"50000989",null,0,0,0,0,0,null,null,null,null,"ILOTFI;JLMC",null
"50001715",null,"11-01-06T01:00:000",null,"Etudes, rémunérat°, règlementation",0,null,null,"50000989",null,0,0,0,0,0,null,null,null,null,"VMANICORD",null
"50001718",null,"11-01-06T01:00:000",null,"Pers Encadrement, Maritimes, Contractuel",0,null,null,"50000989",null,0,0,0,0,0,null,null,null,null,"CGARCIA;VSOUMARA",null
"50001719",null,"11-01-06T01:00:000",null,"Affaires générales du SG (SG-AG)",0,null,null,"50000989",null,0,0,0,0,0,null,null,null,null,"ILOTFI",null
"50001720",null,"11-01-06T01:00:000",null,"Gestion réseau routier national",0,null,null,"50000992",null,0,0,0,0,0,null,null,null,null,"FDUVAL",null
"50001721",null,"07-06-08T02:00:000",null,"Legislation Habitat, organ. construct ",0,null,null,"50001369",null,0,0,0,0,0,null,null,null,null,"CTETELBOM;FTROUILLER;JCOUDYSER",null
"50001722",null,"07-06-08T02:00:000",null,"Aménagement durable (DGALN-DHUP-AD)",0,null,null,"50001369",null,0,0,0,0,0,null,null,null,null,"AVANDERVORST",null
"50001723",null,"07-03-30T02:00:000",null,"Qualité, DevDurable ds construction",0,null,null,"50001369",null,0,0,0,0,0,null,null,null,null,"FLASSOT",null
"50001724",null,"07-03-30T02:00:000",null,"Action interministérielle (DSCR-AI3)",0,null,null,"50000993",null,0,0,0,0,0,null,null,null,null,"FRICHARD;VROGERDECAMP",null
"50001725",null,"11-01-06T01:00:000",null,"Intégrat° Devdurable acteurs economiques",0,null,null,"50005271",null,0,0,0,0,0,null,null,null,null,"AREGNIER;VTIBI",null
"50001726",null,"07-03-30T02:00:000",null,"Animation Scientifique & technique",0,null,null,"50000995",null,0,0,0,0,0,null,null,null,null,"HUBDHAL;VDENEUVILLE",null
"50001727",null,"07-03-30T02:00:000",null,"Pilotage des Serv & Ecoles (SG-SPES-PSE)",0,null,null,"50000997",null,0,0,0,0,0,null,null,null,null,"CGODARD",null
"50001728",null,"11-01-06T01:00:000",null,"Sécurité maritime (DGITM-DAM-SM)",0,null,null,"50001036",null,0,0,0,0,0,null,null,null,null,"ALAHAYE;AMSAVINA;JCEDIEY;LCABANEL;MPALIS",null
"50001743",null,"07-04-04T02:00:000",null,"DGT-ASSUR (CEA)",0,null,null,"50001742",null,0,0,0,0,0,null,null,null,null,"DGT-ASSUR",null
"50001744",null,"07-04-04T02:00:000",null,"Agents Vigie Agriculture",0,null,null,"50001732",null,0,0,0,0,0,null,null,null,null,"CCHAUVET;EAUBRET;EBANEL;FRIEGERT;FROCHEBRUYN;ITISON;JJIGUET;LCLAVIER;MDANTIN;MFGUILHEMSAN;MLAPLACE;PDUCLAUD;RLAFOREST;YBRICE;vigiemin",null
"50001750",null,"11-02-03T01:00:000",null,"Secr gén - Aff juridiques (AGR)",0,null,null,"50001444",null,0,0,0,0,0,null,null,null,null,"JYOUKOU;SAZOULAY",null
"50001751",null,"07-04-04T02:00:000",null,"Dél. Mobilité/Carrières (AGR)",0,null,null,"50001747",null,0,0,0,0,0,null,null,null,null,"JMILLIAND;NDECOGNE",null
"50001752",null,"07-04-04T02:00:000",null,"Ssdir DPRS-B. pol stat, règlement (AGR)",0,null,null,"50001748",null,0,0,0,0,0,null,null,null,null,"BBROUSSE;EBLAZQUEZ",null
"50001753",null,"07-04-04T02:00:000",null,"Ssdir DPRS - B. concours, exam pro (AGR)",0,null,null,"50001748",null,0,0,0,0,0,null,null,null,null,"PCASTRO",null
"50001754",null,"09-05-12T02:00:000",null,"Ss-dir santé et protec animale (DGA-AGR)",0,null,null,"50003859",null,0,0,0,0,0,null,null,null,null,"NDESINAI",null
"50001755",null,"09-05-12T02:00:000",null,"Ssdir qual protect. végétaux (DGA-AGR)",0,null,null,"50003859",null,0,0,0,0,0,null,null,null,null,"AMMAILLOT",null
"50001756",null,"09-05-12T02:00:000",null,"Sous-dir sécur sanit aliments (DGA-AGR)",0,null,null,"50003858",null,0,0,0,0,0,null,null,null,null,"BTOULOUSE",null
"50001757",null,"09-05-12T02:00:000",null,"Ssdir pilotage pol sanit transvers (AGR)",0,null,null,"50003860",null,0,0,0,0,0,null,null,null,null,"BGASSE",null
"50001758",null,"09-05-12T02:00:000",null,"Sous-dir produits et marchés (AGR)",0,null,null,"50003863",null,0,0,0,0,0,null,null,null,null,"MBZANINI;SJEGO;VJULIEN",null
"50001759",null,"09-05-12T02:00:000",null,"Services relations internationales (AGR)",0,null,null,"50003866",null,0,0,0,0,0,null,null,null,null,"LBRASIER",null
"50001760",null,"09-05-12T02:00:000",null,"Ss-dir travail, protection sociale (AGR)",0,null,null,"50001745",null,0,0,0,0,0,null,null,null,null,"CDEBARD;MLEBOULAIR",null
"50001761",null,"07-04-04T02:00:000",null,"Serv. enseign. sup et recherche (AGR)",0,null,null,"50001447",null,0,0,0,0,0,null,null,null,null,"JFGONDARD;contributeurmin;signataire",null
"50001763",null,"07-04-17T02:00:000",null,"Administrateur S.O.L.O.N. (IND)",0,null,"50011153",null,null,0,0,0,0,0,null,null,null,null,"MQPA",null
"50001764",null,"07-04-17T02:00:000",null,"Bureau des cabinets (BCR)",0,null,"50013998",null,null,0,0,0,0,0,null,null,null,null,"CPAROLINI;FISAIA;JCHIFFRE;MDALLARD;PETCHEVERRY;SEC-BDC;finance_bdc",null
"50001782",null,"07-04-19T02:00:000",null,"Administrateur S.O.L.O.N. (PME)",0,null,"50000974",null,null,0,0,0,0,0,null,null,null,null,null,null
"50001815",null,"07-11-20T01:00:000",null,"Agents BDC (Economie)",0,null,null,"50001814",null,0,1,0,0,0,null,null,null,null,"CPAROLINI;JCHIFFRE;MDALLARD;PETCHEVERRY;bdc",null
"50001818",null,"10-11-19T01:00:000",null,"BDC "Grenelle" (Min. VIL)",0,null,null,"50005086",null,0,0,0,0,0,null,null,null,null,"JMBOUSQUET;KYBORRA",null
"50001820",null,"07-04-25T02:00:000",null,"BDC travail ("Grenelle")",0,null,null,"50001173",null,0,0,0,0,0,null,null,null,null,"BYVENOU;JMBOUSQUET",null
"50001822",null,"07-04-25T02:00:000",null,"Agents DAEI - Vigie",0,null,null,"50001175",null,0,0,0,0,0,null,null,null,null,"JTHIEBAUD",null
"50001823",null,"10-11-24T01:00:000",null,"Agents DAFJS (SCS)",0,null,null,"50001170",null,0,0,0,0,0,null,null,null,null,"CBAUDE;GSICART",null
"50001824",null,"07-04-25T02:00:000",null,"Agents DGCS (ETS)",0,null,null,"50001211",null,0,0,0,0,0,null,null,null,null,"AKURKDJIAN;CMAILLARD;CPARESCHI;MDUBOIS;MLAMOTHE;SGUEZO;SKOMPANY;YCHAYNES",null
"50001825",null,"07-04-27T02:00:000",null,"Administrateur SOLON",0,null,"50001008",null,null,0,0,0,0,0,null,null,null,null,"FGUERITZ;TREYDELLET",null
"50001826",null,"07-04-27T02:00:000",null,"Administrateur SOLON",0,null,"50000977",null,null,0,0,0,0,0,null,null,null,null,"FGUERITZ;TREYDELLET",null
"50001829",null,"07-08-08T02:00:000",null,"Poste MQPA",0,null,"50001827",null,null,0,0,0,0,0,null,null,null,null,"MQPA",null
"50001830",null,"07-11-20T01:00:000",null,"Agents CEA (MINEFI)",0,null,null,"50001828",null,0,0,0,0,0,null,null,null,null,"DGTPE-ASSUR",null
"50001833",null,"07-04-25T02:00:000",null,"Agent rédaction DILA",0,null,null,"50000629",null,0,0,0,0,0,null,null,null,null,"CBRUN;CLEMEVEL;FGUILLOT;JROA;LCADET;LKARAR;PBELLEFOND",null
"50001835",null,"07-04-25T02:00:000",null,"Chargé de mission DILA",0,null,null,"50000631",null,0,0,0,0,0,null,null,null,null,"JMHELBECQUE;PVIRUEGA",null
"50001891",null,"07-11-19T01:00:000",null,"MINEFI (ancien)",0,null,"50001498",null,null,0,0,0,0,0,null,null,null,null,"MQPA",null
"50001892",null,"07-05-21T02:00:000",null,"Ministère de l'Intérieur (ancien)",0,null,"50001501",null,null,0,0,0,0,0,null,null,null,null,"MBAMEUL;SBLANCHOIN",null
"50001893",null,"07-05-21T02:00:000",null,"Ministère de la Santé (ancien)",0,null,"50000783",null,null,0,0,0,0,0,null,null,null,null,"CHIDEUX;GSICART;JMHAUTION",null
"50001897",null,"07-05-21T02:00:000",null,"Min. dél. au budget (ancien)",0,null,"50001894",null,null,0,0,0,0,0,null,null,null,null,"MQPA;T_ADM_ENT",null
"50001901",null,"07-05-22T02:00:000",null,"Ministère de l'emploi (ancien)",0,null,"50001900",null,null,0,0,0,0,0,null,null,null,null,"CPARESCHI;JMBOUSQUET;KYBORRA;MVANNIER;PAHOPITAL",null
"50001903",null,"07-05-24T02:00:000",null,"Conseillère Communication auprès du PM",0,null,null,"50000610",null,0,0,0,0,0,null,null,null,null,"MLEVY;SECCOM",null
"50001904",null,"07-05-24T02:00:000",null,"Chef secrétariat particulier PM",0,null,null,"50000610",null,0,0,0,0,0,null,null,null,null,"SECCHEFSPART;SFOURMONT",null
"50001905",null,"07-05-24T02:00:000",null,"Administrateurs S.O.L.O.N. (CE)",0,null,"50000582",null,null,0,0,0,0,0,null,null,null,null,"MCAPPERON;MJIMENEZ",null
"50001911",null,"07-05-30T02:00:000",null,"Conseiller techn. Agriculture PM",0,null,null,"50000610",null,0,0,0,0,0,null,null,null,null,"CLEPOULTIER;SECAGRI",null
"50001914",null,"07-11-06T01:00:000",null,"Vigies DGAFP",0,null,null,"50002536",null,0,0,0,0,0,null,null,null,null,null,null
"50001915",null,"07-11-06T01:00:000",null,"Encadrement supérieur (DGAFP)",0,null,null,"50002535",null,0,0,0,0,0,null,null,null,null,"CLENALBAUT;ISELLOM;SFUSIER",null
"50001916",null,"07-11-06T01:00:000",null,"Primes (DGAFP)",0,null,null,"50002534",null,0,0,0,0,0,null,null,null,null,"FCATALOSI;MQUINTUS;NEDJIDER;SGUILBOTCHRI;VTAUZIAC",null
"50001918",null,"07-11-19T01:00:000",null,"Agents BDC (BCR)",0,null,null,"50001917",null,0,1,0,0,0,null,null,null,null,"CPAROLINI;FISAIA;JCHIFFRE;MDALLARD;PETCHEVERRY;SEC-BDC",null
"50001919",null,"07-05-30T02:00:000",null,"Conseiller Analyse PM",0,null,null,"50000610",null,0,0,0,0,0,null,null,null,null,"SECANALYSE",null
"50001920",null,"07-05-30T02:00:000",null,"Conseiller techn. Fiscalité PM",0,null,null,"50000610",null,0,0,0,0,0,null,null,null,null,"CCHEVALIER;SECFISCALITE",null
"50001921",null,"07-05-30T02:00:000",null,"Conseiller techn. Education nationale PM",0,null,null,"50000610",null,0,0,0,0,0,null,null,null,null,"SECEDUNAT",null
"50001922",null,"07-05-30T02:00:000",null,"Conseiller techn. Jeunesse, faits soc PM",0,null,null,"50000610",null,0,0,0,0,0,null,null,null,null,"SECJEUNESSE",null
"50001925",null,"07-05-31T02:00:000",null,"Min. Logement (ancien)",0,null,"50001886",null,null,0,0,0,0,0,null,null,null,null,"FFRIQUET;JMBOUSQUET;KYBORRA;PCAPS;PLEMAIRE",null
"50001928",null,"07-05-31T02:00:000",null,"DéGéOM (Outre-Mer)",0,null,null,"50001926",null,0,0,0,0,0,null,null,null,null,"NGUIRIABOYE;TLANDRY",null
"50001931",null,"07-06-01T02:00:000",null,"NOR EXT (ancien)",0,null,"50001007",null,null,0,0,0,0,0,null,null,null,null,"MQPA",null
"50001933",null,"10-04-19T02:00:000",null,"DLF-Bureau A",0,null,null,"50004507",null,0,0,0,0,0,null,null,null,null,"DLF-A",null
"50001944",null,"07-06-05T02:00:000",null,"Agents direction des sports",0,null,null,"50001313",null,0,0,0,0,0,null,null,null,null,"LHANOTEAUX",null
"50001945",null,"07-06-06T02:00:000",null,"NOR EQU",0,null,"50001910",null,null,0,0,0,0,0,null,null,null,null,"FPEROUZE;FPOMMIER;PCAPS",null
"50001949",null,"07-06-07T02:00:000",null,"Agents DREES (Min. ETS)",0,null,null,"50001946",null,0,0,0,0,0,null,null,null,null,"PFLEUTIAUX",null
"50001950",null,"07-06-08T02:00:000",null,"Conseiller techn. Ville et exclusion PM",0,null,null,"50000610",null,0,0,0,0,0,null,null,null,null,"SECVILLE",null
"50001951",null,"07-06-08T02:00:000",null,"Conseiller techn. Ecologie PM",0,null,null,"50000610",null,0,0,0,0,0,null,null,null,null,"SECECOLOGIE",null
"50001952",null,"07-06-08T02:00:000",null,"Conseillère techn. Sport PM",0,null,null,"50000610",null,0,0,0,0,0,null,null,null,null,"GROLLAND;SECSPORT",null
"50001953",null,"07-06-08T02:00:000",null,"Conseiller techn. Finances sociales PM",0,null,null,"50000610",null,0,0,0,0,0,null,null,null,null,"MLIGNOTLELOU;SECFINSOC",null
"50001954",null,"07-06-08T02:00:000",null,"Conseiller techn. Affaires locales PM",0,null,null,"50000610",null,0,0,0,0,0,null,null,null,null,"RROYET;SECLOCAL",null
"50001955",null,"07-06-08T02:00:000",null,"Conseiller techn. Energie PM",0,null,null,"50000610",null,0,0,0,0,0,null,null,null,null,"BSINGLY;SECENERGIE",null
"50001956",null,"07-06-08T02:00:000",null,"Conseiller techn. Travail PM",0,null,null,"50000610",null,0,0,0,0,0,null,null,null,null,"HMONANGE;SECTRAVAIL",null
"50001957",null,"07-06-08T02:00:000",null,"Conseiller techn. Eco internationale PM",0,null,null,"50000610",null,0,0,0,0,0,null,null,null,null,"SECECOINT",null
"50001958",null,"07-06-08T02:00:000",null,"Conseillère techn. Transports, Climat PM",0,null,null,"50000610",null,0,0,0,0,0,null,null,null,null,"MCHABANEL;SECTRANSPORT",null
"50001960",null,"07-06-08T02:00:000",null,"Conseiller techn. Financt entreprises PM",0,null,null,"50000610",null,0,0,0,0,0,null,null,null,null,"RLAUNAY;SFINENTREP",null
"50001961",null,"07-06-08T02:00:000",null,"Agents DREES (Min. BCR)",0,null,null,"50001962",null,0,0,0,0,0,null,null,null,null,"PFLEUTIAUX",null
"50001978",null,"07-06-08T02:00:000",null,"Agents DRH 2 (BCR)",0,null,null,"50001963",null,0,0,0,0,0,null,null,null,null,"SG-DRH2",null
"50001979",null,"07-06-08T02:00:000",null,"Agents IGF (BCR)",0,null,null,"50001964",null,0,0,0,0,0,null,null,null,null,"IGF-GESTION",null
"50001980",null,"10-06-23T02:00:000",null,"Agents DRH1 (BCR)",0,null,null,"50001963",null,0,0,0,0,0,null,null,null,null,"SG-DRH1",null
"50001981",null,"07-06-08T02:00:000",null,"Agents DAJ (BCR)",0,null,null,"50001966",null,0,0,0,0,0,null,null,null,null,"COM-PUBLIQUE;COORDINATION",null
"50001982",null,"07-06-08T02:00:000",null,"Agts contrôle gal éco. et fin (BCR)",0,null,null,"50001967",null,0,0,0,0,0,null,null,null,null,"CGEFI-MFC;CGEFI-RH",null
"50001983",null,"07-06-08T02:00:000",null,"Haut fonctionnaire défense (BCR)",0,null,null,"50001968",null,0,0,0,0,0,null,null,null,null,"SG-HFDS",null
"50002007",null,"07-06-08T02:00:000",null,"Chef du bureau IGEN/IGAENR",0,null,null,"50001991",null,0,0,0,0,0,null,null,null,null,"RKRAUSS",null
"50002009",null,"07-06-08T02:00:000",null,"Agents DSS (SCS)",0,null,null,"50002010",null,0,0,0,0,0,null,null,null,null,"AMBOUCHARD;BGUERINEAU;CMARTIN;COGETGENDRE;DCAMUS;FLEMORVAN;JLREY;KJULIENNE;MDELILLE;MSCHNEPF;PDEVAUX",null
"50002021",null,"07-06-08T02:00:000",null,"DPM-SG décret",0,null,null,"50002020",null,0,0,0,0,0,null,null,null,null,"FLOQUET",null
"50002022",null,"07-06-08T02:00:000",null,"DPM-N3 rapportant",0,null,null,"50002020",null,0,0,0,0,0,null,null,null,null,"CMODAT",null
"50002023",null,"07-06-08T02:00:000",null,"DPM-Direction",0,null,null,"50002020",null,0,0,0,0,0,null,null,null,null,"JSOLTANI",null
"50002024",null,"07-06-08T02:00:000",null,"DPM-DM12",0,null,null,"50002020",null,0,0,0,0,0,null,null,null,null,"MCPIRIOU",null
"50002028",null,"07-06-08T02:00:000",null,"Conseiller techn. Affaires diplo. PM",0,null,null,"50000610",null,0,0,0,0,0,null,null,null,null,"AGUILLOIS",null
"50002029",null,"07-06-08T02:00:000",null,"Conseiller techn. Enseign. sup. PM",0,null,null,"50000610",null,0,0,0,0,0,null,null,null,null,null,null
